time_h,RFU,compound
4.966694444,9707,sulfurylester
4.966694444,9365,sulfurylester
4.966694444,9132,sulfurylester
4.966694444,8732,none
4.966694444,8402,none
4.966694444,8705,none
4.966694444,335,Media_control
4.966694444,330,Media_control
4.966694444,302,Media_control
4.983361111,10222,carboxylate
4.983361111,9225,carboxylate
4.983361111,9063,carboxylate
4.983361111,9697,phenylester
4.983361111,9089,phenylester
4.983361111,9008,phenylester
4.983361111,9720,methylester
4.983361111,9216,methylester
4.983361111,9110,methylester
4.983361111,8895,metronidazole_ester
4.983361111,8243,metronidazole_ester
4.983361111,8293,metronidazole_ester
4.983361111,9725,sulfurylester
4.983361111,9424,sulfurylester
4.983361111,9244,sulfurylester
4.983361111,8777,none
4.983361111,8520,none
4.983361111,8785,none
4.983361111,341,Media_control
4.983361111,327,Media_control
4.983361111,306,Media_control
5.000027778,10172,carboxylate
5.000027778,9281,carboxylate
5.000027778,9109,carboxylate
5.000027778,9675,phenylester
5.000027778,9090,phenylester
5.000027778,9057,phenylester
5.000027778,9777,methylester
5.000027778,9202,methylester
5.000027778,9079,methylester
5.000027778,8846,metronidazole_ester
5.000027778,8240,metronidazole_ester
5.000027778,8270,metronidazole_ester
5.000027778,9722,sulfurylester
5.000027778,9487,sulfurylester
5.000027778,9233,sulfurylester
5.000027778,8797,none
5.000027778,8469,none
5.000027778,8760,none
5.000027778,343,Media_control
5.000027778,340,Media_control
5.000027778,307,Media_control
5.016694444,10190,carboxylate
5.016694444,9222,carboxylate
5.016694444,9012,carboxylate
5.016694444,9690,phenylester
5.016694444,9134,phenylester
5.016694444,9053,phenylester
5.016694444,9763,methylester
5.016694444,9184,methylester
5.016694444,9083,methylester
5.016694444,8943,metronidazole_ester
5.016694444,8321,metronidazole_ester
5.016694444,8334,metronidazole_ester
5.016694444,9751,sulfurylester
5.016694444,9484,sulfurylester
5.016694444,9189,sulfurylester
5.016694444,8851,none
5.016694444,8567,none
5.016694444,8742,none
5.016694444,343,Media_control
5.016694444,327,Media_control
5.016694444,305,Media_control
5.033361111,10163,carboxylate
5.033361111,9352,carboxylate
5.033361111,9129,carboxylate
5.033361111,9717,phenylester
5.033361111,9075,phenylester
5.033361111,9083,phenylester
5.033361111,9789,methylester
5.033361111,9234,methylester
5.033361111,9118,methylester
5.033361111,8921,metronidazole_ester
5.033361111,8261,metronidazole_ester
5.033361111,8359,metronidazole_ester
5.033361111,9734,sulfurylester
5.033361111,9538,sulfurylester
5.033361111,9192,sulfurylester
5.033361111,8814,none
5.033361111,8535,none
5.033361111,8713,none
5.033361111,340,Media_control
5.033361111,323,Media_control
5.033361111,308,Media_control
5.050027778,10178,carboxylate
5.050027778,9384,carboxylate
5.050027778,9083,carboxylate
5.050027778,9680,phenylester
5.050027778,9152,phenylester
5.050027778,9033,phenylester
5.050027778,9835,methylester
5.050027778,9236,methylester
5.050027778,9160,methylester
5.050027778,9020,metronidazole_ester
5.050027778,8374,metronidazole_ester
5.050027778,8380,metronidazole_ester
5.050027778,9819,sulfurylester
5.050027778,9472,sulfurylester
5.050027778,9310,sulfurylester
5.050027778,8859,none
5.050027778,8480,none
5.050027778,8779,none
5.050027778,350,Media_control
5.050027778,335,Media_control
5.050027778,308,Media_control
5.066694444,10225,carboxylate
5.066694444,9281,carboxylate
5.066694444,9056,carboxylate
5.066694444,9669,phenylester
5.066694444,9110,phenylester
5.066694444,9011,phenylester
5.066694444,9712,methylester
5.066694444,9189,methylester
5.066694444,9053,methylester
5.066694444,8996,metronidazole_ester
5.066694444,8329,metronidazole_ester
5.066694444,8303,metronidazole_ester
5.066694444,9744,sulfurylester
5.066694444,9556,sulfurylester
5.066694444,9286,sulfurylester
5.066694444,8851,none
5.066694444,8429,none
5.066694444,8680,none
5.066694444,339,Media_control
5.066694444,333,Media_control
5.066694444,297,Media_control
5.083361111,10229,carboxylate
5.083361111,9294,carboxylate
5.083361111,9104,carboxylate
5.083361111,9704,phenylester
5.083361111,9164,phenylester
5.083361111,8977,phenylester
5.083361111,9664,methylester
5.083361111,9216,methylester
5.083361111,9168,methylester
5.083361111,9048,metronidazole_ester
5.083361111,8346,metronidazole_ester
5.083361111,8407,metronidazole_ester
5.083361111,9747,sulfurylester
5.083361111,9537,sulfurylester
5.083361111,9338,sulfurylester
5.083361111,8878,none
5.083361111,8396,none
5.083361111,8722,none
5.083361111,335,Media_control
5.083361111,336,Media_control
5.083361111,307,Media_control
5.100027778,10213,carboxylate
5.100027778,9333,carboxylate
5.100027778,9160,carboxylate
5.100027778,9651,phenylester
5.100027778,9128,phenylester
5.100027778,9031,phenylester
5.100027778,9667,methylester
5.100027778,9262,methylester
5.100027778,9143,methylester
5.100027778,9002,metronidazole_ester
5.100027778,8319,metronidazole_ester
5.100027778,8402,metronidazole_ester
5.100027778,9753,sulfurylester
5.100027778,9452,sulfurylester
5.100027778,9255,sulfurylester
5.100027778,8877,none
5.100027778,8530,none
5.100027778,8826,none
5.100027778,342,Media_control
5.100027778,332,Media_control
5.100027778,316,Media_control
5.116694444,10120,carboxylate
5.116694444,9312,carboxylate
5.116694444,9174,carboxylate
5.116694444,9724,phenylester
5.116694444,9144,phenylester
5.116694444,9118,phenylester
5.116694444,9809,methylester
5.116694444,9241,methylester
5.116694444,9213,methylester
5.116694444,9041,metronidazole_ester
5.116694444,8336,metronidazole_ester
5.116694444,8391,metronidazole_ester
5.116694444,9863,sulfurylester
5.116694444,9561,sulfurylester
5.116694444,9340,sulfurylester
5.116694444,8801,none
5.116694444,8487,none
5.116694444,8732,none
5.116694444,352,Media_control
5.116694444,327,Media_control
5.116694444,316,Media_control
5.133361111,10107,carboxylate
5.133361111,9263,carboxylate
5.133361111,9164,carboxylate
5.133361111,9633,phenylester
5.133361111,9126,phenylester
5.133361111,9024,phenylester
5.133361111,9693,methylester
5.133361111,9247,methylester
5.133361111,9162,methylester
5.133361111,8953,metronidazole_ester
5.133361111,8323,metronidazole_ester
5.133361111,8356,metronidazole_ester
5.133361111,9659,sulfurylester
5.133361111,9552,sulfurylester
5.133361111,9250,sulfurylester
5.133361111,8817,none
5.133361111,8494,none
5.133361111,8774,none
5.133361111,345,Media_control
5.133361111,330,Media_control
5.133361111,308,Media_control
5.150027778,10160,carboxylate
5.150027778,9299,carboxylate
5.150027778,9187,carboxylate
5.150027778,9695,phenylester
5.150027778,9117,phenylester
5.150027778,9128,phenylester
5.150027778,9722,methylester
5.150027778,9228,methylester
5.150027778,9093,methylester
5.150027778,8973,metronidazole_ester
5.150027778,8370,metronidazole_ester
5.150027778,8418,metronidazole_ester
5.150027778,9781,sulfurylester
5.150027778,9505,sulfurylester
5.150027778,9403,sulfurylester
5.150027778,8815,none
5.150027778,8509,none
5.150027778,8726,none
5.150027778,345,Media_control
5.150027778,330,Media_control
5.150027778,313,Media_control
5.166694444,10206,carboxylate
5.166694444,9301,carboxylate
5.166694444,9117,carboxylate
5.166694444,9729,phenylester
5.166694444,9148,phenylester
5.166694444,8993,phenylester
5.166694444,9729,methylester
5.166694444,9150,methylester
5.166694444,9161,methylester
5.166694444,9020,metronidazole_ester
5.166694444,8351,metronidazole_ester
5.166694444,8402,metronidazole_ester
5.166694444,9727,sulfurylester
5.166694444,9472,sulfurylester
5.166694444,9316,sulfurylester
5.166694444,8791,none
5.166694444,8474,none
5.166694444,8816,none
5.166694444,342,Media_control
5.166694444,333,Media_control
5.166694444,298,Media_control
5.183361111,10132,carboxylate
5.183361111,9326,carboxylate
5.183361111,9171,carboxylate
5.183361111,9657,phenylester
5.183361111,9227,phenylester
5.183361111,9061,phenylester
5.183361111,9761,methylester
5.183361111,9303,methylester
5.183361111,9201,methylester
5.183361111,9024,metronidazole_ester
5.183361111,8390,metronidazole_ester
5.183361111,8400,metronidazole_ester
5.183361111,9835,sulfurylester
5.183361111,9575,sulfurylester
5.183361111,9317,sulfurylester
5.183361111,8784,none
5.183361111,8523,none
5.183361111,8797,none
5.183361111,350,Media_control
5.183361111,335,Media_control
5.183361111,304,Media_control
5.200027778,10174,carboxylate
5.200027778,9372,carboxylate
5.200027778,9131,carboxylate
5.200027778,9716,phenylester
5.200027778,9178,phenylester
5.200027778,9027,phenylester
5.200027778,9830,methylester
5.200027778,9278,methylester
5.200027778,9189,methylester
5.200027778,9043,metronidazole_ester
5.200027778,8398,metronidazole_ester
5.200027778,8434,metronidazole_ester
5.200027778,9866,sulfurylester
5.200027778,9570,sulfurylester
5.200027778,9260,sulfurylester
5.200027778,8684,none
5.200027778,8427,none
5.200027778,8668,none
5.200027778,339,Media_control
5.200027778,347,Media_control
5.200027778,308,Media_control
5.216694444,10201,carboxylate
5.216694444,9255,carboxylate
5.216694444,9181,carboxylate
5.216694444,9671,phenylester
5.216694444,9069,phenylester
5.216694444,8996,phenylester
5.216694444,9694,methylester
5.216694444,9225,methylester
5.216694444,9096,methylester
5.216694444,9013,metronidazole_ester
5.216694444,8367,metronidazole_ester
5.216694444,8441,metronidazole_ester
5.216694444,9805,sulfurylester
5.216694444,9520,sulfurylester
5.216694444,9298,sulfurylester
5.216694444,8766,none
5.216694444,8493,none
5.216694444,8751,none
5.216694444,335,Media_control
5.216694444,331,Media_control
5.216694444,300,Media_control
5.233361111,10071,carboxylate
5.233361111,9215,carboxylate
5.233361111,9180,carboxylate
5.233361111,9632,phenylester
5.233361111,9218,phenylester
5.233361111,9077,phenylester
5.233361111,9764,methylester
5.233361111,9281,methylester
5.233361111,9198,methylester
5.233361111,9062,metronidazole_ester
5.233361111,8375,metronidazole_ester
5.233361111,8447,metronidazole_ester
5.233361111,9729,sulfurylester
5.233361111,9549,sulfurylester
5.233361111,9353,sulfurylester
5.233361111,8749,none
5.233361111,8447,none
5.233361111,8753,none
5.233361111,341,Media_control
5.233361111,332,Media_control
5.233361111,307,Media_control
5.250027778,10066,carboxylate
5.250027778,9306,carboxylate
5.250027778,9214,carboxylate
5.250027778,9727,phenylester
5.250027778,9211,phenylester
5.250027778,9023,phenylester
5.250027778,9741,methylester
5.250027778,9320,methylester
5.250027778,9084,methylester
5.250027778,8987,metronidazole_ester
5.250027778,8389,metronidazole_ester
5.250027778,8462,metronidazole_ester
5.250027778,9750,sulfurylester
5.250027778,9520,sulfurylester
5.250027778,9283,sulfurylester
5.250027778,8773,none
5.250027778,8519,none
5.250027778,8736,none
5.250027778,342,Media_control
5.250027778,332,Media_control
5.250027778,303,Media_control
5.266694444,10096,carboxylate
5.266694444,9262,carboxylate
5.266694444,9124,carboxylate
5.266694444,9629,phenylester
5.266694444,9044,phenylester
5.266694444,9070,phenylester
5.266694444,9797,methylester
5.266694444,9186,methylester
5.266694444,9254,methylester
5.266694444,8981,metronidazole_ester
5.266694444,8439,metronidazole_ester
5.266694444,8472,metronidazole_ester
5.266694444,9709,sulfurylester
5.266694444,9432,sulfurylester
5.266694444,9281,sulfurylester
5.266694444,8765,none
5.266694444,8417,none
5.266694444,8659,none
5.266694444,346,Media_control
5.266694444,335,Media_control
5.266694444,306,Media_control
5.283361111,10169,carboxylate
5.283361111,9262,carboxylate
5.283361111,9147,carboxylate
5.283361111,9664,phenylester
5.283361111,9187,phenylester
5.283361111,9068,phenylester
5.283361111,9744,methylester
5.283361111,9252,methylester
5.283361111,9225,methylester
5.283361111,9059,metronidazole_ester
5.283361111,8486,metronidazole_ester
5.283361111,8527,metronidazole_ester
5.283361111,9731,sulfurylester
5.283361111,9539,sulfurylester
5.283361111,9375,sulfurylester
5.283361111,8818,none
5.283361111,8549,none
5.283361111,8704,none
5.283361111,339,Media_control
5.283361111,325,Media_control
5.283361111,310,Media_control
5.300027778,10086,carboxylate
5.300027778,9254,carboxylate
5.300027778,9164,carboxylate
5.300027778,9618,phenylester
5.300027778,9122,phenylester
5.300027778,9028,phenylester
5.300027778,9909,methylester
5.300027778,9268,methylester
5.300027778,9151,methylester
5.300027778,9062,metronidazole_ester
5.300027778,8475,metronidazole_ester
5.300027778,8451,metronidazole_ester
5.300027778,9745,sulfurylester
5.300027778,9470,sulfurylester
5.300027778,9321,sulfurylester
5.300027778,8766,none
5.300027778,8389,none
5.300027778,8655,none
5.300027778,342,Media_control
5.300027778,335,Media_control
5.300027778,297,Media_control
5.316694444,10080,carboxylate
5.316694444,9351,carboxylate
5.316694444,9133,carboxylate
5.316694444,9662,phenylester
5.316694444,9246,phenylester
5.316694444,9055,phenylester
5.316694444,9757,methylester
5.316694444,9283,methylester
5.316694444,9206,methylester
5.316694444,9048,metronidazole_ester
5.316694444,8503,metronidazole_ester
5.316694444,8485,metronidazole_ester
5.316694444,9762,sulfurylester
5.316694444,9478,sulfurylester
5.316694444,9342,sulfurylester
5.316694444,8622,none
5.316694444,8555,none
5.316694444,8703,none
5.316694444,339,Media_control
5.316694444,326,Media_control
5.316694444,312,Media_control
5.333361111,10070,carboxylate
5.333361111,9218,carboxylate
5.333361111,9068,carboxylate
5.333361111,9630,phenylester
5.333361111,9110,phenylester
5.333361111,9051,phenylester
5.333361111,9806,methylester
5.333361111,9250,methylester
5.333361111,9161,methylester
5.333361111,9076,metronidazole_ester
5.333361111,8398,metronidazole_ester
5.333361111,8426,metronidazole_ester
5.333361111,9721,sulfurylester
5.333361111,9463,sulfurylester
5.333361111,9248,sulfurylester
5.333361111,8662,none
5.333361111,8392,none
5.333361111,8610,none
5.333361111,349,Media_control
5.333361111,322,Media_control
5.333361111,301,Media_control
5.350027778,10170,carboxylate
5.350027778,9321,carboxylate
5.350027778,9154,carboxylate
5.350027778,9702,phenylester
5.350027778,9125,phenylester
5.350027778,9110,phenylester
5.350027778,9734,methylester
5.350027778,9235,methylester
5.350027778,9223,methylester
5.350027778,9053,metronidazole_ester
5.350027778,8464,metronidazole_ester
5.350027778,8468,metronidazole_ester
5.350027778,9807,sulfurylester
5.350027778,9458,sulfurylester
5.350027778,9325,sulfurylester
5.350027778,8784,none
5.350027778,8393,none
5.350027778,8654,none
5.350027778,340,Media_control
5.350027778,332,Media_control
5.350027778,307,Media_control
5.366694444,10080,carboxylate
5.366694444,9302,carboxylate
5.366694444,9155,carboxylate
5.366694444,9675,phenylester
5.366694444,9086,phenylester
5.366694444,8973,phenylester
5.366694444,9847,methylester
5.366694444,9277,methylester
